Cause-Effect(e1,e2)	1	2	the chemical e11 reaction e12 in the water caused a bubbling e21 affect e22 on the surface	reaction # caused $ affect	3	5	12	14	18
Entity-Origin(e1,e2)	1	2	i remember there being an uproar because the e11 video e12 got out from an apartment e21 complex e22 and was not suppsoed to	video # got from $ complex	9	11	17	19	25
Entity-Origin(e1,e2)	1	2	although most scientists suspected that the e11 virus e12 descended from a primate e21 species e22 only three chimpanzees infected with viruses	virus # descended from $ species	7	9	14	16	23
Other	1	2	the e11 research e12 has been published in a e21 paper e22 by the scottish records association	research # has been published in $ paper	2	4	10	12	18
Component-Whole(e2,e1)	1	2	the e11 book e12 is rich in e21 exercises e22 most with answers	book # is in $ exercises	2	4	8	10	14
Entity-Destination(e1,e2)	1	2	a e11 bird e12 has flown into the e21 building e22 and is flying around the atrium	bird # has flown into $ building	2	4	9	11	18
Component-Whole(e2,e1)	1	2	the e11 results e12 are often displayed in e21 charts e22 or written as narratives	results # are displayed in $ charts	2	4	9	11	16
Entity-Destination(e1,e2)	1	2	the e11 test results e12 are entered into the electronic e21 logbook e22	test # are entered into $ logbook	2	5	11	13	14
Entity-Origin(e1,e2)	1	2	all the e11 actors e12 came from a theater e21 background e22	actors # came from $ background	3	5	10	12	13
Cause-Effect(e2,e1)	1	2	the e11 conflict e12 is rooted in an ongoing e21 refusal e22 by the palestinians and the arab world to recognize the right of the jewish people	conflict # is rooted in $ refusal	2	4	10	12	28
Member-Collection(e2,e1)	1	2	universal design makes stand - alone courseware web - based e - learning systems and other content more accessible to a larger e11 population e12 including e21 people e22 with disabilities	population # including $ people	23	25	27	29	32
Entity-Origin(e1,e2)	1	2	the e11 name e12 of the method comes from an arabic e21 saying e22	name # comes from $ saying	2	4	12	14	15
Message-Topic(e1,e2)	1	2	the urban e11 legend e12 was that the whole e21 village e22 had moved from italy to south wales	legend # was that $ village	3	5	10	12	20
Instrument-Agency(e1,e2)	1	2	choreographed fighting e11 forms e12 are used by e21 students e22 in order to develop an understanding of the offense defense distance reaction speed and so forth	forms # are used by $ students	3	5	9	11	28
Cause-Effect(e2,e1)	1	2	a spot e11 fire e12 is caused by burning e21 embers e22 being blown away by high winds that occur during bushfires	fire # is caused by burning $ embers	3	5	10	12	23
Other	1	2	stack gummy savers with a little frosting in between to make a e11 smoke e12 e21 stack e22 on the engine	smoke # $ stack	13	15	16	18	22
Member-Collection(e2,e1)	1	2	kind - hearted market traders have stepped in to rescue a e11 litter e12 of e21 kittens e22 which were abandoned under one of their stalls	litter # of $ kittens	12	14	16	18	27
Message-Topic(e2,e1)	1	2	these e11 subjects e12 were thoroughly investigated at the e21 conference e22 during the three seminars each of high specialist content	subjects # were investigated at $ conference	2	4	10	12	22
Cause-Effect(e1,e2)	1	2	a e11 rock e12 in the road caused an e21 accident e22 by breaking the rear wheel on the wagon	rock # caused $ accident	2	4	10	12	21
Component-Whole(e1,e2)	1	2	the number of e11 sheets e12 in a e21 carton e22 varies for large printing sheets	sheets # in $ carton	4	6	9	11	17
Entity-Origin(e1,e2)	1	2	the origin of the e11 schwannoma e12 is from the normally - existing schwann e21 cells e22 in the tentorium	schwannoma # is from existing $ cells	5	7	15	17	21
Cause-Effect(e1,e2)	1	2	ditto for his funny turn as a e11 man e12 who instigates the e21 kidnapping e22 of his own wife in e niwas love ke liye kuch bhi karega	man # instigates $ kidnapping	8	10	14	16	30
Product-Producer(e1,e2)	1	2	this is the first e11 book e12 by this e21 author e22 that i have read and i thoroughly enjoyed it	book # by $ author	5	7	10	12	22
Member-Collection(e1,e2)	1	2	my e11 father e12 is in a e21 lunch - group e22 of old - timey political people called the sacramento seminar	father # is in $ group	2	4	8	12	23
Message-Topic(e2,e1)	1	2	related e11 questions e12 form the subject of the next e21 chapter e22	questions # form $ chapter	2	4	11	13	14
Cause-Effect(e1,e2)	1	2	the e11 explosion e12 caused a e21 gas leak e22 on the pipeline near the village of pouce coupe south of dawson creek	explosion # caused $ leak	2	4	7	10	24
Entity-Origin(e1,e2)	1	2	the e11 picture e12 of the orb was then extracted from the e21 photo e22 and inverted and this is what was found to be inside of this tiny looking orb	picture # was extracted from $ photo	2	4	13	15	32
Content-Container(e2,e1)	1	2	the tube was placed in an inclined position with the end in a e11 glass e12 filled with e21 water e22 that was kept boiling	glass # filled with $ water	14	16	19	21	26
Product-Producer(e2,e1)	1	2	the e11 factory e12 main products are brandy armenian cognac wine and e21 vodka e22	factory # are $ vodka	2	4	13	15	16
Component-Whole(e1,e2)	1	2	the absorbed nutrients move through the e11 wall e12 of the e21 intestines e22 and into blood vessels that take them throughout the body	wall # of $ intestines	7	9	12	14	25
Entity-Destination(e1,e2)	1	2	they then placed the e11 fish e12 in a wooden e21 barrel e22 filled with water and fired at the fish with a 9 mm pistol	fish # in $ barrel	5	7	11	13	27
Message-Topic(e1,e2)	1	2	the e11 news e12 that there was an e21 execution e22 in lydgate house had got to lowick by the evening	news # that was $ execution	2	4	9	11	22
Cause-Effect(e1,e2)	1	2	a spaghetti e11 pie e12 served at a church dinner had caused the e21 poisoning e22 of one hundred people	pie # had caused $ poisoning	3	5	14	16	21
Entity-Origin(e1,e2)	1	2	one of the nicest ways to spend an afternoon anywhere is to take a e11 boat e12 from the e21 port e22 of ouchy on the lakefront of lausanne	boat # from $ port	15	17	20	22	30
Other	1	2	e11 prospectors e12 seeking their fortune in the colorado gold fields traveled to denver on the smoky hill e21 trail e22 from kansas and points east	prospectors # traveled to denver on $ trail	1	3	19	21	27
Message-Topic(e1,e2)	1	2	the e11 instructions e12 were concerning e21 funds e22 for benevolent purposes	instructions # were concerning $ funds	2	4	7	9	13
Other	1	2	most commercial e11 pasta e12 is made by this e21 method e22	pasta # is made by $ method	3	5	10	12	13
Other	1	2	many marriages do not recover from affairs at all but at least one - third do find some way to rebuild trust and e11 happiness e12 after an e21 affair e22	happiness # after $ affair	24	26	29	31	32
Cause-Effect(e2,e1)	1	2	my dog has a e11 fever e12 from e21 allergies e22 he was given clavamox and a shot	fever # from $ allergies	5	7	9	11	19
Other	1	2	we sold a e11 diamond e12 e21 ring e22 on consignment through a jeweller who also dealt in second hand jewellery	diamond # $ ring	4	6	7	9	22
Product-Producer(e1,e2)	1	2	the e11 saplings e12 put up new e21 sprouts e22 by the end of the monsoon	saplings # put $ sprouts	2	4	8	10	17
Message-Topic(e1,e2)	1	2	in january 2003 a e11 symposium e12 was held to discuss the e21 current state e22 of progress and future challenges	symposium # was held to discuss $ state	5	7	13	16	22
Message-Topic(e1,e2)	1	2	these e11 photographs e12 show the e21 survivors e22 of a time that the truly nostalgic fondly remember and the rest of us can not believe existed at all	photographs # show $ survivors	2	4	7	9	30
Other	1	2	it is also when a e11 parent e12 manipulates a e21 child e22	parent # manipulates $ child	6	8	11	13	14
Product-Producer(e1,e2)	1	2	the us army is in the early stages of testing an aluminium e11 exoskeleton e12 made by a e21 company e22 called sarcos	exoskeleton # made by $ company	13	15	19	21	24
Component-Whole(e1,e2)	1	2	issues are presented concerning the importance of annually inspecting the e11 centerboard e12 on a e21 yacht e22	centerboard # on $ yacht	11	13	16	18	19
Component-Whole(e1,e2)	1	2	usually only the bottom e11 lid e12 of one e21 eye e22 is involved but the top eyelid also can twitch	lid # of $ eye	5	7	10	12	22
Cause-Effect(e2,e1)	1	2	the e11 shooting e12 stemmed from an e21 argument e22 the two students had in the community over the weekend	shooting # stemmed from $ argument	2	4	8	10	21
Content-Container(e1,e2)	1	2	they had been alerted that the e11 cocaine e12 was in a e21 crate e22 of turkeys but they did not see any	cocaine # was in $ crate	7	9	13	15	24
Other	1	2	the e11 chemicals e12 used for screen e21 reclamation e22 are some of the most hazardous products in a screen printing facility	chemicals # used for $ reclamation	2	4	8	10	23
Entity-Destination(e1,e2)	1	2	such e11 ideas e12 and technologies from the functional language community are migrating into mainstream e21 software engineering e22	ideas # are migrating into $ engineering	2	4	16	19	20
Entity-Destination(e1,e2)	1	2	we sent a e11 query e12 to two e21 servers e22 at a time	query # to $ servers	4	6	9	11	15
Entity-Destination(e1,e2)	1	2	the seniors poured e11 flour e12 into wax e21 paper e22 and threw the items as projectiles on freshmen during a morning pep rally	flour # into $ paper	4	6	9	11	25
Instrument-Agency(e1,e2)	1	2	the e11 ladder e12 is designed for the specific needs of the e21 electrician e22	ladder # is designed for $ electrician	2	4	13	15	16
Component-Whole(e2,e1)	1	2	options that are core components of the e11 plan e12 include : a benefit period an elimination period a maximum benefit percentage of salary and a maximum e21 weekly benefit e22	plan # include $ benefit	8	10	28	31	32
Component-Whole(e1,e2)	1	2	his e11 poetry e12 and fiction have been published in literary e21 magazines e22 around the world	poetry # have been published in $ magazines	2	4	12	14	18
Component-Whole(e2,e1)	1	2	the e11 resort e12 comprises a central e21 hotel e22 and free - standing villas in the forest	resort # comprises $ hotel	2	4	8	10	19
Other	1	2	the four e11 men e12 are being dragged into the criminal e21 underworld e22	men # are being dragged into $ underworld	3	5	12	14	15
Product-Producer(e1,e2)	1	2	next we stopped by a pine table where an arrangement of cobalt blue knitted e11 bowls e12 by a south african e21 ceramicist e22 complemented a neat stack of chic indigo denim trousers by london made in heaven	bowls # by $ ceramicist	15	17	22	24	39
Other	1	2	while the curved shape resembles the gentle e11 undulation e12 of sand e21 dunes e22 two raised starfish accent the border	undulation # of $ dunes	8	10	13	15	22
Component-Whole(e2,e1)	1	2	when a key is pressed and the circuit is completed the code generated is sent to the computer either via a e11 keyboard e12 e21 cable e22 using on - off electrical pulses to represent bits or over a wireless connection	keyboard # $ cable	22	24	25	27	42
Component-Whole(e2,e1)	1	2	an open file is described in the linux kernel by a struct file item ; the e11 structure e12 encloses a e21 pointer e22 to the inode representing the file	structure # encloses $ pointer	17	19	22	24	31
Entity-Origin(e2,e1)	1	2	rabbi was cured of a severe disorder of the bowels by drinking e11 apple e12 e21 wine e22 seventy years old a gentile having stored away 300 casks of it ab zarah 40b	apple # $ wine	13	15	16	18	34
Cause-Effect(e2,e1)	1	2	part of the e11 problem e12 is rooted in an ill - conceived state e21 law e22	problem # is rooted in conceived $ law	4	6	15	17	18
Message-Topic(e1,e2)	1	2	in the 1950s several e11 books e12 were published on the topic of e21 sociometrics e22	books # were published on $ sociometrics	5	7	14	16	17
Cause-Effect(e2,e1)	1	2	an important challenge for the new administration was to address the e11 insecurity e12 and poverty caused by civil e21 war e22	insecurity # caused by $ war	12	14	20	22	23
Member-Collection(e2,e1)	1	2	two days ago adept garazo sighted a e11 wake e12 of ash e21 vultures e22 circling over the foothills of the redimeres	wake # of $ vultures	8	10	13	15	23
Other	1	2	the old e11 man e12 fixed the children with a firm e21 stare e22	man # with $ stare	3	5	12	14	15
Other	1	2	an afghan handed over innocent e11 people e12 into e21 torture e22	people # into $ torture	6	8	10	12	13
Other	1	2	his good taste for good cheese leads to the e11 factory e12 commercial e21 success e22	factory # $ success	10	12	14	16	17
Cause-Effect(e1,e2)	1	2	phone e11 masts e12 for the high - tech third generation mobile phones cause headaches and e21 nausea e22	masts # cause $ nausea	2	4	17	19	20
Entity-Destination(e1,e2)	1	2	nasa successfully dropped a e11 probe e12 into the designated e21 area e22	probe # into $ area	5	7	11	13	14
Entity-Destination(e1,e2)	1	2	injected e11 clodronate e12 was removed into e21 dialysate e22	clodronate # was removed into $ dialysate	2	4	8	10	11
Component-Whole(e2,e1)	1	2	the joey is blind at birth and must instinctively ascend their e11 mother e12 e21 belly e22 and crawl into the nurturing pouch	mother # $ belly	12	14	15	17	24
Entity-Origin(e1,e2)	1	2	from the fires of inner earth a e11 mountain e12 was formed that grew from the depths of the e21 ocean e22	mountain # was formed that grew from $ ocean	8	10	20	22	23
Product-Producer(e1,e2)	1	2	tribble one - story wood - frame e11 home e12 is the 34th that the e21 group e22 has constructed in the county	home # that $ group	8	10	16	18	24
Entity-Destination(e1,e2)	1	2	this e11 article e12 is included into australia most well respected e21 newspaper e22	article # respected $ newspaper	2	4	12	14	15
Entity-Destination(e1,e2)	1	2	the us government sent an e11 envoy e12 to the north korean e21 government e22	envoy # to $ government	6	8	13	15	16
Entity-Destination(e1,e2)	1	2	e11 ants e12 are spreading into new e21 habitats e22	ants # are spreading into $ habitats	1	3	8	10	11
Other	1	2	claiming to have better fm reception than the previous model this e11 radio e12 e21 tuner e22 works with both windows and mac systems	radio # $ tuner	12	14	15	17	25
Product-Producer(e2,e1)	1	2	the e11 sculptor e12 has carved a e21 statue e22 of brad pitt and angelina jolie naked and embracing one another and placed it inside an oklahoma city home	sculptor # has carved $ statue	2	4	8	10	30
Other	1	2	a e11 diapir e12 uprises from the upward - convex silicone e21 dome e22 intruding within the sand	diapir # from $ dome	2	4	12	14	19
Content-Container(e1,e2)	1	2	a talented student who kept a e11 pistol e12 locked in a e21 safe e22 at his wolverhampton home has been sent to a young offenders institution	pistol # locked in $ safe	7	9	13	15	28
Other	1	2	this acoustic e11 instrumental e12 which has always been one of my favorites makes an abrupt departure from the band e21 signature e22 and dark - sounding metal riffs	instrumental # from $ signature	3	5	21	23	30
Component-Whole(e2,e1)	1	2	the e11 monitor e12 comprises the display device e21 circuitry e22 and an enclosure	monitor # comprises $ circuitry	2	4	9	11	15
Other	1	2	the e11 laptop e12 was in the e21 desk e22	laptop # was in $ desk	2	4	8	10	11
Message-Topic(e1,e2)	1	2	the e11 description e12 reveals that mass psychology e21 swings e22 from pessimism to optimism and back in a natural sequence	description # mass $ swings	2	4	9	11	22
Other	1	2	the e11 findings e12 were from two years of dna e21 testing e22 and ct scans on 16 mummies including those of tutankhamun and his family the team that carried out the study said in an article to be published wednesday in the journal of the american medical association	findings # were from $ testing	2	4	11	13	50
Entity-Destination(e1,e2)	1	2	the man is draining the e11 pool water e12 into the e21 sanitary sewer e22	pool # into $ sewer	6	9	12	15	16
Other	1	2	the immediate post - war years were a e11 hive e12 of e21 ideas e22 at glyndebourne some worked and others did not	hive # of $ ideas	9	11	13	15	24
Member-Collection(e2,e1)	1	2	goguryeo developed from a e11 league e12 of various yemaek e21 tribes e22 to an early state and rapidly expanded its power from their original basin of control in the hun river drainage	league # of $ tribes	5	7	11	13	34
Instrument-Agency(e2,e1)	1	2	the harper brothers were blindfolded and swung most of their punches into the air as e11 seconds e12 punched them with e21 gloves e22 attached to long poles	seconds # punched them with $ gloves	16	18	22	24	29
Instrument-Agency(e2,e1)	1	2	the e11 inmates e12 successfully scaled the barbed wire fence by using heavy - duty work e21 gloves e22	inmates # by using $ gloves	2	4	17	19	20
Member-Collection(e1,e2)	1	2	ultimately a e11 soldier e12 joins the e21 army e22 and trains to fight	soldier # joins $ army	3	5	8	10	15
Product-Producer(e1,e2)	1	2	following is a e11 statement e12 released by the e21 lawyers e22 acting on behalf of humayra abedin	statement # released by $ lawyers	4	6	10	12	19
Content-Container(e1,e2)	1	2	the e11 money e12 was contained in a e21 bag e22 of chamois leather of respectable dimensions which my banker had given me	money # was contained in $ bag	2	4	9	11	24
Entity-Destination(e1,e2)	1	2	at one point in desperation i poured e11 flour e12 into my great aunt e21 hand e22 and measured how much it could hold	flour # into my $ hand	8	10	15	17	25
Component-Whole(e2,e1)	1	2	the e11 dog e12 scratched at the door with its e21 forepaw e22	dog # with its $ forepaw	2	4	11	13	14
Component-Whole(e1,e2)	1	2	when he clicked on the e11 plug e12 of the e21 antenna e22 and it automatically attached to the wires of the bulb socket	plug # of $ antenna	6	8	11	13	25
Component-Whole(e2,e1)	1	2	e11 fish e12 e21 gills e22 are multifunctional organs	fish # $ gills	1	3	4	6	10
Entity-Origin(e1,e2)	1	2	this suspicion is further fueled by the arrival of a e11 piano e12 for jane from a mysterious anonymous e21 benefactor e22	piano # from $ benefactor	11	13	20	22	23
Instrument-Agency(e2,e1)	1	2	e11 students e12 learn at their own pace by using e21 computers e22	students # by using $ computers	1	3	11	13	14
Content-Container(e2,e1)	1	2	every bride was given a e11 suitcase e12 with e21 gifts e22 in it	suitcase # with $ gifts	6	8	10	12	15
Content-Container(e2,e1)	1	2	a e11 suitcase e12 with his e21 things e22 in it was on the doorstep	suitcase # with his $ things	2	4	7	9	16
Entity-Destination(e1,e2)	1	2	the bacteria released e11 arsenic e12 into the e21 groundwater e22	arsenic # into $ groundwater	4	6	9	11	12
Product-Producer(e2,e1)	1	2	from here the e11 cast e12 improvised an elaborate e21 story e22 of teenage vampire romance centering on actress chelsea gilman	cast # improvised $ story	4	6	10	12	22
Entity-Origin(e1,e2)	1	2	the e11 kids e12 got tuckered out from the bouncy e21 castle e22	kids # got tuckered from $ castle	2	4	11	13	14
Entity-Destination(e1,e2)	1	2	a number of vendors including salesforce com and rightnow have released e11 integration e12 into social e21 networks e22	integration # into $ networks	12	14	17	19	20
Cause-Effect(e1,e2)	1	2	various hormonal bacterial and inflammatory e11 disturbances e12 cause e21 acne e22	disturbances # cause $ acne	6	8	10	12	13
Entity-Origin(e1,e2)	1	2	from the front it looks like some sort of e11 car e12 from the e21 future e22 in a 50 sci - fi movie	car # from $ future	10	12	15	17	25
Message-Topic(e1,e2)	1	2	this famous chinese e11 fable e12 describes a e21 fox e22 who visits chickens and brings presents	fable # describes $ fox	4	6	9	11	18
Entity-Destination(e1,e2)	1	2	thanks to the new product a large e11 profit e12 is brought into the e21 company e22	profit # is brought into $ company	8	10	15	17	18
Member-Collection(e2,e1)	1	2	there is a wedge or a e11 sownder e12 of e21 swans e22 flying north for the spring breeding season	sownder # of $ swans	7	9	11	13	21
Entity-Origin(e2,e1)	1	2	coconut rice and e11 potato e12 e21 stew e22 was a sunday lunch on a day when i wanted to spend as less time as possible in the kitchen	potato # $ stew	4	6	7	9	30
Message-Topic(e1,e2)	1	2	the purpose of the e11 chapter e12 is to create a picture of e21 palliative care e22 today by presenting its definition history philosophy objectives and standards of care	chapter # is to create $ care	5	7	14	17	30
Other	1	2	the gateway dx - 4822 - 01 e11 computer e12 makes a convincing pitch with the performance e21 numbers e22 and features to earn its place in your home	computer # with $ numbers	8	10	18	20	30
Cause-Effect(e2,e1)	1	2	e11 paralysis e12 or convulsions are caused by hormone deficiencies and e21 imbalances e22	paralysis # are caused by $ imbalances	1	3	12	14	15
Product-Producer(e1,e2)	1	2	tamkin is interested in musique concrete a form of e11 music e12 that emanated from the french e21 composer e22 and theorist pierre schaeffer in which emphasis is placed on finding new sounds that are not traditionally regarded as music to create a new aesthetic	music # emanated from $ composer	10	12	18	20	46
Entity-Destination(e1,e2)	1	2	the dust storm in libya blew e11 sand e12 into e21 seashores e22 in the mediterranean	sand # into $ seashores	7	9	11	13	17
Entity-Destination(e1,e2)	1	2	the whole e11 company e12 migrated into the e21 country side e22	company # migrated into $ side	3	5	9	12	13
Message-Topic(e1,e2)	1	2	e11 laws e12 often refer to blade e21 lengths e22 and styles to define tools with useful purposes	laws # refer to blade $ lengths	1	3	8	10	19
Message-Topic(e2,e1)	1	2	the doctors who are behind the e11 motion e12 being discussed at the e21 conference e22 are unhappy about the guidance that has been issued	motion # being discussed at $ conference	7	9	14	16	26
Component-Whole(e1,e2)	1	2	they learned that some e11 herbs e12 and flowers planted in the e21 garden e22 help to control pests	herbs # planted in $ garden	5	7	13	15	20
Other	1	2	suzy probably refers to the e11 artist e12 e21 assistant e22 suzanne miller	artist # $ assistant	6	8	9	11	14
Product-Producer(e1,e2)	1	2	traditionally in china such e11 depictions e12 of nature come from the mind of the e21 artist e22 and are idealized representations of the natural world	depictions # come from $ artist	5	7	16	18	27
Member-Collection(e2,e1)	1	2	the current e11 flotilla e12 of e21 icebergs e22 that split off antarctic ice shelves is slowly drifting in the direction of new zealand	flotilla # of $ icebergs	3	5	7	9	25
Entity-Origin(e1,e2)	1	2	it removes the e11 hair e12 to the precise contour of a perfectly shaped e21 eyebrow e22	hair # to $ eyebrow	4	6	15	17	18
Component-Whole(e2,e1)	1	2	this blouse puts a unique twist on the classic e11 blouse e12 with bat - wing e21 sleeves e22	blouse # with $ sleeves	10	12	17	19	20
Content-Container(e1,e2)	1	2	the e11 bag e12 was stored in a e21 sack e22	bag # was stored in $ sack	2	4	9	11	12
Other	1	2	a sharp marginal e11 rim e12 starts at the anterior e21 dorsal angle e22 and continues around the anterior and ventral margins to the posterior - ventral angle	rim # at $ angle	4	6	11	14	29
Component-Whole(e2,e1)	1	2	this e11 car e12 even has the original e21 casette player e22 and cd changer which is fully functional	car # has $ player	2	4	9	12	20
Other	1	2	real e11 estate e12 builds itself out of e21 downturn e22	estate # itself out of $ downturn	2	4	9	11	12
Component-Whole(e1,e2)	1	2	fill the e11 reservoir e12 of the e21 coffeemaker e22 with white vinegar	reservoir # of $ coffeemaker	3	5	8	10	14
Other	1	2	a detailed estimate is built up of many e11 component e12 e21 parts e22 which may result in cumulative errors	component # $ parts	9	11	12	14	21
Cause-Effect(e1,e2)	1	2	e11 conflict e12 had caused the e21 collapse e22 of the somali republic	conflict # had caused $ collapse	1	3	7	9	14
Entity-Destination(e1,e2)	1	2	the e11 carbon e12 sank into the e21 emitter e22	carbon # into $ emitter	2	4	8	10	11
Component-Whole(e1,e2)	1	2	i kept my mobile cellphone in the same e11 pocket e12 in my e21 trousers e22 pants	pocket # in my $ trousers	9	11	14	16	18
Entity-Origin(e1,e2)	1	2	it does not hurt either that the understated e11 style e12 is a satisfying departure from the faux french imperial e21 designs e22	style # from $ designs	9	11	21	23	24
Entity-Origin(e1,e2)	1	2	when the e11 word e12 got out from the e21 paperboy e22 the town cheered	word # got from $ paperboy	3	5	10	12	16
Entity-Origin(e2,e1)	1	2	e11 cane e12 e21 sugar e22 engineering and technology texts currently used are out of date and do not include most of the developments in technology	cane # $ sugar	1	3	4	6	27
Entity-Origin(e2,e1)	1	2	e11 chocolate e12 e21 cake e22 is a dessert popularized at the end of the 19th century and popular internationally	chocolate # $ cake	1	3	4	6	21
Product-Producer(e2,e1)	1	2	common ravens are one of only a few e11 species e12 who make their own e21 toys e22	species # make their $ toys	9	11	16	18	19
Member-Collection(e2,e1)	1	2	here is a e11 dole e12 of female wild e21 turkeys e22	dole # of $ turkeys	4	6	10	12	13
Product-Producer(e1,e2)	1	2	gis analysis did show a relationship between e11 cracks e12 caused by the e21 earthquakes e22 and paddy fields and ponds with or without water	cracks # caused by $ earthquakes	8	10	14	16	26
Product-Producer(e2,e1)	1	2	having done this the e11 society e12 of agents has constructed a valid e21 plan e22 to deliver the set of initial orders and has reached a state of equilibrium in the sense of ste90	society # has constructed $ plan	5	7	14	16	36
Other	1	2	a concise comprehensive style is - a great ornament in narration ; and a e11 superfluity e12 of unnecessary e21 words e22 altogether improper	superfluity # of $ words	15	17	20	22	25
Product-Producer(e1,e2)	1	2	most of the relevant e11 theories e12 were derived by the e21 geodesist e22 in his famous books die mathematischen und physikalischen theorien der hoeheren geodaesie 1880	theories # were derived by $ geodesist	5	7	12	14	28
Member-Collection(e1,e2)	1	2	winter is here and the little fir e11 tree e12 stands lonely in the e21 forest e22	tree # stands in $ forest	8	10	15	17	18
Instrument-Agency(e2,e1)	1	2	the e11 author e12 carefully chose the e21 composition e22 so that the desired molecular machines and the relationship between them are clearly revealed	author # chose $ composition	2	4	8	10	25
Entity-Destination(e1,e2)	1	2	manufacturers passed on the e11 costs e12 to the e21 consumers e22	costs # to $ consumers	5	7	10	12	13
Entity-Destination(e1,e2)	1	2	the e11 particles e12 were dropped into the e21 clouds e22 before the storm occurred	particles # were dropped into $ clouds	2	4	9	11	16
Component-Whole(e1,e2)	1	2	branches overhang the e11 roof e12 of this e21 house e22	roof # of $ house	4	6	9	11	12
Instrument-Agency(e2,e1)	1	2	however the trial court also found within the same aggravating factor that the e11 defendant e12 killed the victim with a deadly e21 weapon e22	defendant # with $ weapon	14	16	23	25	26
Product-Producer(e1,e2)	1	2	tad wilkes wrote a note titled kind e11 words e12 from the local e21 press e22	words # from $ press	8	10	14	16	17
Content-Container(e1,e2)	1	2	the e11 information e12 was stored in the e21 memory e22 of a second - hand photo camera	information # was stored in $ memory	2	4	9	11	19
Content-Container(e1,e2)	1	2	in the first series of tests the e11 aluminum e12 was contained in a vacuum - sealed pyrolytic boron e21 nitride crucible e22	aluminum # $ crucible	8	10	20	23	24
Product-Producer(e2,e1)	1	2	mark coreth 48 a troop leader with 4 troop b squadron the blues and royals during the conflict and now a e11 sculptor e12 who has recently completed a memorial e21 work e22 featuring three flying albatrosses spoke after the service	sculptor # has completed $ work	22	24	31	33	42
Component-Whole(e1,e2)	1	2	the experiments indicated that the insulin content of the e11 pancreas e12 of the normal e21 rabbit e22 averaged one - half unit of lilly insulin	pancreas # of $ rabbit	10	12	16	18	27
Other	1	2	the e11 vowel length e12 was denoted by the e21 acute accent e22	vowel # was denoted by $ accent	2	5	10	13	14
Component-Whole(e1,e2)	1	2	the deformity is similar to the e11 claw e12 of lower e21 animals e22 and perhaps its cause is atavistic	claw # of $ animals	7	9	12	14	21
Message-Topic(e1,e2)	1	2	reverend stafford carson focused almost all of his e11 message e12 on the e21 dangers e22 of abusing alcohol	message # on $ dangers	9	11	14	16	20
Product-Producer(e2,e1)	1	2	the islamist e11 group e12 which provoked outrage with its e21 plan e22 to march through wootton bassett was banned	group # with its $ plan	3	5	11	13	21
Member-Collection(e2,e1)	1	2	in these woods they had an e11 aerie e12 of e21 sparrow - hawks e22 and merlins and the right to bees honey and millstones and turf bracken and heather for themselves and their tenants	aerie # of $ hawks	7	9	11	15	36
Cause-Effect(e1,e2)	1	2	the fatal e11 mistake e12 caused a e21 quarrel e22 between different companies	mistake # caused $ quarrel	3	5	8	10	14
Member-Collection(e2,e1)	1	2	one e11 drift e12 of the e21 sheep e22 was marked with a red cross and the other drift with a black patch	drift # of $ sheep	2	4	7	9	24
Cause-Effect(e1,e2)	1	2	many e11 disorders e12 of the stomach and intestines cause nausea and e21 vomiting e22	disorders # cause $ vomiting	2	4	13	15	16
Entity-Destination(e1,e2)	1	2	the e11 statue e12 of an aztec god is carried into a e21 temple e22	statue # is carried into $ temple	2	4	13	15	16
Cause-Effect(e2,e1)	1	2	these are all symptoms of the muscle e11 paralysis e12 caused by the bacterial e21 toxin e22	paralysis # caused by $ toxin	8	10	15	17	18
Member-Collection(e2,e1)	1	2	the structure of the benthic boundary layer over a e11 bed e12 of e21 mussels e22 mytilus edulis was investigated in a large racetrack flume	bed # of $ mussels	10	12	14	16	26
Component-Whole(e1,e2)	1	2	first he pressed the start e11 button e12 of the e21 calculator e22 to see what happens then tried to vary the parameters	button # of $ calculator	6	8	11	13	24
Other	1	2	a makeup e11 artist e12 applies the finishing e21 touches e22 to marquesa lawrence before the taping of a segment of the scholar	artist # applies $ touches	3	5	9	11	24
Message-Topic(e1,e2)	1	2	these e11 resources e12 discuss the e21 development e22 of photography through the 20th century	resources # discuss $ development	2	4	7	9	16
Component-Whole(e2,e1)	1	2	this led e11 system e12 contains 5 colored led e21 bulbs e22 meant to calm the mind and provide a truly memorable bathing experience	system # led $ bulbs	3	5	10	12	25
Content-Container(e1,e2)	1	2	4 g of sodium metabisulfite were spread between sheets of greaseproof paper at the bottom of 40 x 30 x 10 cm e11 cartons e12 which were enclosed in e21 plastic bags e22	cartons # were enclosed in $ bags	23	25	30	33	34
Component-Whole(e1,e2)	1	2	the metal e11 casing e12 of the e21 refrigerator e22 made it impossible to access them	casing # of $ refrigerator	3	5	8	10	17
Component-Whole(e2,e1)	1	2	he has simply taken the hook of the e11 fishes e12 e21 mouth e22 because the point of the hook did not stick out	fishes # $ mouth	9	11	12	14	25
Component-Whole(e2,e1)	1	2	the solar - powered bus e11 shelter e12 was composed of recycled e21 bottles e22	shelter # was composed of $ bottles	6	8	13	15	16
Product-Producer(e2,e1)	1	2	a pious e11 lady e12 having built a e21 church e22 under the invocation of the blessed virgin on the high road to bethlehem longinus refused her request that his pupil should undertake the charge of it	lady # having built $ church	3	5	9	11	38
